;numero_catalogo;data_entrada;data_determinacao;DataColetaInicial;ano_entrada;mes_entrada;ano_determinacao;mes_determinacao;ano_coleta;mes_coleta;class;kingdom;genero_ent;genero_atual;especie_ent;especie_atual;subespecie_atual;type;DeterminatorFirstName1;DeterminatorLastName1;altitude;max_altitude;ordem;familia;phylum;qualificador_atual;notas_taxonomicas
3205;6398;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3206;6399;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3207;6400;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3208;6401;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3209;6402;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3210;6403;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3211;6404;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3212;6405;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3213;6406;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3214;6407;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3215;6408;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3216;6409;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3217;6410;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3218;6411;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3219;6412;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3220;6413;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3221;6414;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3222;6415;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3223;6416;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3224;6417;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3225;6418;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3226;6419;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3227;6420;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3228;6421;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3229;6422;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3230;6423;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3231;6424;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3232;6425;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3233;6426;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3234;6427;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3235;6428;;;10/10/1948;;;;;1948.0;10.0;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;;;;;Squamata;Boidae;Chordata;;
3236;6429;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;R.;Fernandes;;;Squamata;Leiosauridae;Chordata;;
3237;6430;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;R.;Fernandes;;;Squamata;Leiosauridae;Chordata;;
3238;6431;;00/00/1989;00/00/1979;;;1989.0;0.0;1979.0;0.0;Reptilia;Animalia;Liophis;Liophis;reginae;reginae;nan;;M.;Porto;;;Squamata;Dipsadidae;Chordata;;
3239;6432;;00/00/1989;00/00/1979;;;1989.0;0.0;1979.0;0.0;Reptilia;Animalia;Liophis;Liophis;reginae;reginae;nan;;M.;Porto;;;Squamata;Dipsadidae;Chordata;;
3240;6433;;00/00/1989;00/00/1979;;;1989.0;0.0;1979.0;0.0;Reptilia;Animalia;Liophis;Liophis;reginae;reginae;nan;;M.;Porto;;;Squamata;Dipsadidae;Chordata;;
3241;6434;;00/00/1995;24/03/1995;;;1995.0;0.0;1995.0;3.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;petola;petola;digitalis;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3242;6435;;00/00/1996;20/08/1996;;;1996.0;0.0;1996.0;8.0;Reptilia;Animalia;Hydrodynastes;Hydrodynastes;bicinctus;bicinctus;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3243;6436;;00/00/1995;00/06/1995;;;1995.0;0.0;1995.0;6.0;Reptilia;Animalia;Xenodon;Xenodon;newiedi;newiedii;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3244;6437;;00/00/1995;00/06/1995;;;1995.0;0.0;1995.0;6.0;Reptilia;Animalia;Xenodon;Xenodon;newiedi;newiedii;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3245;6438;;00/00/1995;;;;1995.0;0.0;;;Reptilia;Animalia;Tropidodryas;Tropidodryas;striaticeps;striaticeps;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3246;6439;;00/00/1995;;;;1995.0;0.0;;;Reptilia;Animalia;Tropidodryas;Tropidodryas;striaticeps;striaticeps;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3247;6440;;00/00/1995;;;;1995.0;0.0;;;Reptilia;Animalia;Tropidodryas;Tropidodryas;striaticeps;striaticeps;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3248;6441;;00/00/1995;;;;1995.0;0.0;;;Reptilia;Animalia;Tropidodryas;Tropidodryas;striaticeps;striaticeps;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3249;6442;;00/00/1995;;;;1995.0;0.0;;;Reptilia;Animalia;Tropidodryas;Tropidodryas;striaticeps;striaticeps;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3250;6443;;00/00/1995;15/04/1994;;;1995.0;0.0;1994.0;4.0;Reptilia;Animalia;Thamnodynastes;Thamnodynastes;strigatus;strigatus;nan;;E.;Araújo;;;Squamata;Dipsadidae;Chordata;;
3251;6444;;00/00/1998;07/05/1990;;;1998.0;0.0;1990.0;5.0;Reptilia;Animalia;Philodryas;Philodryas;nattereri;nattereri;nan;;R.;Fernandes;;;Squamata;Dipsadidae;Chordata;;
3252;6445;;;00/00/1986;;;;;1986.0;0.0;Reptilia;Animalia;Iguana;Iguana;iguana;iguana;nan;;;;;;Squamata;Iguanidae;Chordata;;
3253;6446;;;18/02/1986;;;;;1986.0;2.0;Reptilia;Animalia;Caiman;Caiman;latirostiis;latirostiis;nan;;;;;;Crocodylia;Alligatoridae;Chordata;;
3254;6447;;00/00/1997;07/11/1986;;;1997.0;0.0;1986.0;11.0;Reptilia;Animalia;Liophis;Liophis;miliaris;miliaris;nan;;J.;Pombal;;;Squamata;Dipsadidae;Chordata;;
3255;6448;;00/00/1988;00/07/1956;;;1988.0;0.0;1956.0;7.0;Reptilia;Animalia;Liophis;Liophis;poecilogyrus;poecilogyrus;nan;;M.;Porto;;;Squamata;Dipsadidae;Chordata;;
3256;6449;;00/00/1988;00/00/1986;;;1988.0;0.0;1986.0;0.0;Reptilia;Animalia;Mastigodryas;Masticophis;pulchriceps;pulchriceps;nan;;M.;Porto;;;Squamata;Colubridae;Chordata;;
3257;6450;;00/00/1992;00/11/1990;;;1992.0;0.0;1990.0;11.0;Reptilia;Animalia;Micrurus;Micrurus;coralinus;coralinus;nan;;A.;Velosa;;;Squamata;Elapidae;Chordata;;
3258;6451;;00/00/1993;07/10/1985;;;1993.0;0.0;1985.0;10.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;A.;Velosa;;;Squamata;Viperidae;Chordata;;
3259;6452;;23/04/1998;00/00/1986;;;1998.0;4.0;1986.0;0.0;Reptilia;Animalia;Chironius;Chironius;exolatus;exolatus;nan;;T.;Freitas;;;Squamata;Colubridae;Chordata;;
3260;6453;;;08/10/1997;;;;;1997.0;10.0;Reptilia;Animalia;Chironius;Chironius;plavolineatus;plavolineatus;nan;;R.;Feio;;;Squamata;Colubridae;Chordata;;
3261;6454;;;08/10/1997;;;;;1997.0;10.0;Reptilia;Animalia;Chironius;Chironius;plavolineatus;plavolineatus;nan;;R.;Feio;;;Squamata;Colubridae;Chordata;;
3262;6455;;;08/10/1997;;;;;1997.0;10.0;Reptilia;Animalia;Chironius;Chironius;plavolineatus;plavolineatus;nan;;R.;Feio;;;Squamata;Colubridae;Chordata;;
3263;6456;;;00/03/1998;;;;;1998.0;3.0;Reptilia;Animalia;Micrurus;Micrurus;coralinus;coralinus;nan;;M.;Napoli;;;Squamata;Elapidae;Chordata;;
3264;6457;;00/00/1999;00/02/1998;;;1999.0;0.0;1998.0;2.0;Reptilia;Animalia;Helicops;Helicops;carinicaudus;carinicaudus;nan;;M.;Gandolfi;;;Squamata;Dipsadidae;Chordata;;
3265;6458;;;03/05/1988;;;;;1988.0;5.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;M.;Napoli;;;Squamata;Viperidae;Chordata;;
3266;6459;;;22/06/1989;;;;;1989.0;6.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;M.;Napoli;;;Squamata;Viperidae;Chordata;;
3267;6460;;;00/11/1990;;;;;1990.0;11.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;M.;Napoli;;;Squamata;Viperidae;Chordata;;
3268;6461;;;01/12/1990;;;;;1990.0;12.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;M.;Napoli;;;Squamata;Viperidae;Chordata;;
3269;6462;;;00/06/1991;;;;;1991.0;6.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;M.;Napoli;;;Squamata;Viperidae;Chordata;;
3270;6463;;;00/09/1995;;;;;1995.0;9.0;Reptilia;Animalia;Amphisbaena;Amphisbaena;anaenarie;anaenarie;nan;;J.;Barros-filho;;;Squamata;Amphisbaenidae;Chordata;;
3271;6464;;;13/05/1987;;;;;1987.0;5.0;Reptilia;Animalia;Drymoluber;Drymoluber;dichrous;dichrous;nan;;;;;;Squamata;Colubridae;Chordata;;
3272;6465;;;01/07/1995;;;;;1995.0;7.0;Reptilia;Animalia;Echinanthera;Echinanthera;affinis;affinis;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3273;6466;;;;;;;;;;Reptilia;Animalia;Phalotis;Phalotris;lemniscatus;lemniscatus;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3274;6467;;;;;;;;;;Reptilia;Animalia;Phalotis;Phalotris;lemniscatus;lemniscatus;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3275;6468;;00/02/1993;20/02/1990;;;1993.0;2.0;1990.0;2.0;Reptilia;Animalia;Elapomorphus;Elapomorphus;quinquelineatus;quinquelineatus;nan;;A.;Velosa;;;Squamata;Dipsadidae;Chordata;;
3276;6469;;00/09/1943;;;;1943.0;9.0;;;Reptilia;Animalia;Elapomorphus;Elapomorphus;quinquelineatus;quinquelineatus;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3277;6470;;;00/07/1953;;;;;1953.0;7.0;Reptilia;Animalia;Elapomorphus;Elapomorphus;quinquelineatus;quinquelineatus;nan;;A.;Velosa;;;Squamata;Dipsadidae;Chordata;;
3278;6471;;;00/07/1992;;;;;1992.0;7.0;Reptilia;Animalia;Elapomorphus;Elapomorphus;quinquelineatus;quinquelineatus;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3279;6472;;;01/01/1944;;;;;1944.0;1.0;Reptilia;Animalia;Elapomorphus;Elapomorphus;quinquelineatus;quinquelineatus;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3280;6473;;;02/03/1995;;;;;1995.0;3.0;Reptilia;Animalia;Apostolepis;Apostolepis;assimilis;assimilis;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3281;6474;;;02/03/1995;;;;;1995.0;3.0;Reptilia;Animalia;Apostolepis;Apostolepis;assimilis;assimilis;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3282;6475;;;00/12/1942;;;;;1942.0;12.0;Reptilia;Animalia;Apostolepis;Apostolepis;dimidiata;dimidiata;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3283;6476;;;02/03/1995;;;;;1995.0;3.0;Reptilia;Animalia;Apostolepis;Apostolepis;flavotorquata;flavotorquata;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3284;6477;;00/00/1998;00/06/1998;;;1998.0;0.0;1998.0;6.0;Reptilia;Animalia;Atractus;Atractus;pantostictus;pantostictus;nan;;R;F.;;;Squamata;Dipsadidae;Chordata;;
3285;6478;;;;;;;;;;Reptilia;Animalia;Philodryas;Philodryas;nattereri;nattereri;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3286;6479;;;;;;;;;;Reptilia;Animalia;Philodryas;Philodryas;nattereri;nattereri;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3287;6480;;;;;;;;;;Reptilia;Animalia;Philodryas;Philodryas;nattereri;nattereri;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3288;6481;;;;;;;;;;Reptilia;Animalia;Philodryas;Philodryas;nattereri;nattereri;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3289;6482;;;;;;;;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3290;6483;;;00/06/1998;;;;;1998.0;6.0;Reptilia;Animalia;Tupinambis;Tupinambis;nan;nan;nan;;;;;;Squamata;Teiidae;Chordata;sp.;
3291;6484;;;;;;;;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3292;6485;;00/00/2009;;;;2009.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
3293;6486;;00/00/2009;;;;2009.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
3294;6487;;00/01/2007;;;;2007.0;1.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;herbeus;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;;
3295;6488;;00/01/2007;;;;2007.0;1.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;;
3296;6489;;00/00/2004;;;;2004.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
3297;6490;;00/00/2004;;;;2004.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
3298;6491;;00/00/2004;;;;2004.0;0.0;;;Reptilia;Animalia;Liophis;Liophis;viridis;viridis;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
3299;6492;;00/00/2009;;;;2009.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
3300;6493;;00/00/2009;;;;2009.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
3301;6494;;00/00/2009;;;;2009.0;0.0;;;Reptilia;Animalia;Philodryas;Philodryas;olfersi;olfersi;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
3302;6495;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Atractus;Atractus;maculatus;maculatus;nan;;R;F.;;;Squamata;Dipsadidae;Chordata;;
3303;6496;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Atractus;Atractus;pantostictus;pantostictus;nan;;R;F.;;;Squamata;Dipsadidae;Chordata;;
3304;6497;;;;;;;;;;Reptilia;Animalia;Atractus;Atractus;maculatus;maculatus;nan;;;;1300;;Squamata;Dipsadidae;Chordata;;
3305;6498;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Atractus;Atractus;maculatus;maculatus;nan;;R;F.;;;Squamata;Dipsadidae;Chordata;;
3306;6499;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Spilotes;Spilotes;pullatus;pullatus;nan;;T.;L.;;;Squamata;Colubridae;Chordata;;
3307;6500;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Spilotes;Spilotes;pulatos;pulatos;nan;;H.;Zaher;;;Squamata;Colubridae;Chordata;;
3308;6501;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;T.;L.;;;Squamata;Viperidae;Chordata;;
3309;6502;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;T.;L.;;;Squamata;Viperidae;Chordata;;
3310;6503;;00/00/1998;00/11/1988;;;1998.0;0.0;1988.0;11.0;Reptilia;Animalia;Liophis;Liophis;poecilogyrus;poecilogyrus;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3311;6504;;00/00/1987;00/00/1987;;;1987.0;0.0;1987.0;0.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;T.;L.;;;Squamata;Viperidae;Chordata;;
3312;6505;;00/00/1987;00/00/1987;;;1987.0;0.0;1987.0;0.0;Reptilia;Animalia;Micrurus;Micrurus;corallinus;corallinus;nan;;T.;L.;;;Squamata;Elapidae;Chordata;;
3313;6506;;00/01/2008;00/00/1987;;;2008.0;1.0;1987.0;0.0;Reptilia;Animalia;Thamnodynastes;Thamnodynastes;nattereri;nattereri;nan;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;cf.;
3314;6507;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3315;6508;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3316;6509;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3317;6510;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3318;6511;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3319;6512;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3320;6513;;00/00/1996;;;;1996.0;0.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3321;6514;;;08/11/1988;;;;;1988.0;11.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;clathratus;clathratus;nan;;H.;Zaher;;;Squamata;Dipsadidae;Chordata;;
3322;6515;;00/00/1998;09/01/1956;;;1998.0;0.0;1956.0;1.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;clathratus;clathratus;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3323;6516;;00/00/1998;01/01/1997;;;1998.0;0.0;1997.0;1.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;clathratus;clathratus;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3324;6517;;;00/00/1990;;;;;1990.0;0.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;clathratus;clathratus;nan;;A.;Velosa;;;Squamata;Dipsadidae;Chordata;;
3325;6518;;;;;;;;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;clathratus;clathratus;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3326;6519;;;21/10/1965;;;;;1965.0;10.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;clathratus;clathratus;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3327;6520;;;06/01/1980;;;;;1980.0;1.0;Reptilia;Animalia;Liophis;Liophis;poecilogyrus;poecilogyrus;nan;;E.;Souza;;;Squamata;Dipsadidae;Chordata;;
3328;6521;;;21/09/1985;;;;;1985.0;9.0;Reptilia;Animalia;Liophis;Liophis;poecilogyrus;poecilogyrus;nan;;;;;;Squamata;Dipsadidae;Chordata;;
3329;6522;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Calamaria;Calamaria;lumbricoidea;lumbricoidea;nan;;T.;L.;;;Squamata;Colubridae;Chordata;;
3330;6523;;00/00/1998;00/07/1991;;;1998.0;0.0;1991.0;7.0;Reptilia;Animalia;Apostolepis;Apostolepis;freitasi;freitasi;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;Holótipo
3331;6524;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Apostolepis;Apostolepis;freitasi;freitasi;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3332;6525;;00/00/2005;14/05/1990;;;2005.0;0.0;1990.0;5.0;Reptilia;Animalia;Tantilla;Tantilla;marcovani;marcovani;nan;;T.;Lewi;1050;;Squamata;Colubridae;Chordata;;Holótipo
3333;6526;;;;;;;;;;Reptilia;Animalia;Doliophis;Calliophis;intestinalis;intestinalis;nan;;;;;;Squamata;Elapidae;Chordata;;
3334;6527;;;;;;;;;;Reptilia;Animalia;Doliophis;Calliophis;intestinalis;intestinalis;nan;;;;;;Squamata;Elapidae;Chordata;;
3335;6528;;;;;;;;;;Reptilia;Animalia;Calamaria;Calamaria;lumbricoides;lumbricoidea;nan;;;;;;Squamata;Colubridae;Chordata;;
3336;6529;;;;;;;;;;Reptilia;Animalia;Calamaria;Calamaria;lumbricoides;lumbricoidea;nan;;;;;;Squamata;Colubridae;Chordata;;
3337;6530;;;;;;;;;;Reptilia;Animalia;Calamaria;Calamaria;lumbricoides;lumbricoidea;nan;;;;;;Squamata;Colubridae;Chordata;;
3338;6531;;;;;;;;;;Reptilia;Animalia;Calamaria;Calamaria;lumbricoides;lumbricoidea;nan;;;;;;Squamata;Colubridae;Chordata;;
3339;6532;;;;;;;;;;Reptilia;Animalia;Calamaria;Calamaria;lumbricoides;lumbricoidea;nan;;;;;;Squamata;Colubridae;Chordata;;
3340;6533;;00/00/1998;;;;1998.0;0.0;;;Reptilia;Animalia;Apostolepis;Apostolepis;cearensis;cearensis;nan;;T.;L.;;;Squamata;Dipsadidae;Chordata;;
3341;6534;;00/01/2006;;;;2006.0;1.0;;;Reptilia;Animalia;Apostolepis;Apostolepis;sanctaerital;sanctaerital;nan;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;;
3342;6535;;00/01/2006;;;;2006.0;1.0;;;Reptilia;Animalia;Apostolepis;Apostolepis;sanctaerital;sanctaerital;nan;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;;
3343;6536;;00/00/1998;05/02/1995;;;1998.0;0.0;1995.0;2.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;Holótipo
3344;6537;;00/00/1998;25/01/1989;;;1998.0;0.0;1989.0;1.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;Parátipo
3345;6538;;00/00/1998;25/01/1989;;;1998.0;0.0;1989.0;1.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;
3346;6539;;00/00/1998;27/01/1989;;;1998.0;0.0;1989.0;1.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;
3347;6540;;00/00/1998;27/01/1989;;;1998.0;0.0;1989.0;1.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;
3348;6541;;;25/03/1989;;;;;1989.0;3.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;Parátipo
3349;6542;;;25/03/1989;;;;;1989.0;3.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;D.;;;Squamata;Teiidae;Chordata;;
3350;6543;;;25/03/1989;;;;;1989.0;3.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;;;;Squamata;Teiidae;Chordata;;
3351;6544;;;03/05/1989;;;;;1989.0;5.0;Reptilia;Animalia;Cnemidophorus;Cnemidophorus;littoralis;littoralis;nan;;;;;;Squamata;Teiidae;Chordata;;
